,Date,Open,High,Low,Close,Adj Close,Volume
42,1981-02-12,0.1171879991889,0.1171879991889,0.11662899702787399,0.11662899702787399,0.09001313149929047,14560000
43,1981-02-13,0.11495500057935715,0.11495500057935715,0.11383900046348572,0.11383900046348572,0.0878598615527153,11155200
44,1981-02-17,0.11662899702787399,0.1171879991889,0.11662899702787399,0.11662899702787399,0.09001313149929047,12275200
45,1981-02-18,0.12165199965238571,0.12276799976825714,0.12165199965238571,0.12165199965238571,0.09388985484838486,19241600
46,1981-02-19,0.11495500057935715,0.11495500057935715,0.11439699679613113,0.11439699679613113,0.0882905125617981,22310400
47,1981-02-20,0.10881700366735458,0.10881700366735458,0.10825899988412857,0.10825899988412857,0.0835532620549202,24371200
48,1981-02-23,0.10993299633264542,0.11049100011587143,0.10993299633264542,0.10993299633264542,0.08484522998332977,14112000
49,1981-02-24,0.10714299976825714,0.10714299976825714,0.10602699965238571,0.10602699965238571,0.08183062076568604,16979200
50,1981-02-25,0.11272300034761429,0.1132809966802597,0.11272300034761429,0.11272300034761429,0.08699850738048553,19488000
51,1981-02-26,0.11439699679613113,0.11495500057935715,0.11439699679613113,0.11439699679613113,0.0882905125617981,10841600
52,1981-02-27,0.11830399930477142,0.11941999942064285,0.11830399930477142,0.11830399930477142,0.09130589663982391,14761600
53,1981-03-02,0.11886200308799744,0.11941999942064285,0.11886200308799744,0.11886200308799744,0.09173654019832611,11760000
54,1981-03-03,0.11774600297212601,0.11774600297212601,0.1171879991889,0.1171879991889,0.09044456481933594,16172800
55,1981-03-04,0.11662899702787399,0.11662899702787399,0.11607100069522858,0.11607100069522858,0.08958245813846588,13708800
56,1981-03-05,0.11607100069522858,0.11607100069522858,0.11551299691200256,0.11551299691200256,0.08915179967880249,5376000
57,1981-03-06,0.11551299691200256,0.11551299691200256,0.11439699679613113,0.11439699679613113,0.0882905125617981,11603200
58,1981-03-09,0.10602699965238571,0.10602699965238571,0.1054690033197403,0.1054690033197403,0.08139994740486145,15321600
59,1981-03-10,0.10100399702787399,0.10100399702787399,0.10044600069522858,0.10044600069522858,0.07752326130867004,28380800
60,1981-03-11,0.0976559966802597,0.0976559966802597,0.09653999656438828,0.09653999656438828,0.07450860738754272,29859200
61,1981-03-12,0.10044600069522858,0.10100399702787399,0.10044600069522858,0.10044600069522858,0.07752326130867004,59248000
62,1981-03-13,0.09988799691200256,0.09988799691200256,0.09933000057935715,0.09933000057935715,0.07666195183992386,231302400
63,1981-03-16,0.10323700308799744,0.10435300320386887,0.10323700308799744,0.10323700308799744,0.07967729866504669,37228800
64,1981-03-17,0.10825899988412857,0.109375,0.10825899988412857,0.10825899988412857,0.0835532620549202,43747200
65,1981-03-18,0.11495500057935715,0.11607100069522858,0.11495500057935715,0.11495500057935715,0.0887211486697197,36937600
66,1981-03-19,0.11439699679613113,0.11439699679613113,0.11383900046348572,0.11383900046348572,0.0878598615527153,37811200
67,1981-03-20,0.11495500057935715,0.11607100069522858,0.11495500057935715,0.11495500057935715,0.0887211486697197,14604800
68,1981-03-23,0.11941999942064285,0.12053599953651428,0.11941999942064285,0.11941999942064285,0.09216718375682831,22019200
69,1981-03-24,0.11941999942064285,0.11941999942064285,0.11886200308799744,0.11886200308799744,0.09173654019832611,28156800
70,1981-03-25,0.11774600297212601,0.11774600297212601,0.11662899702787399,0.11662899702787399,0.09001313149929047,7056000
71,1981-03-26,0.11495500057935715,0.11495500057935715,0.11439699679613113,0.11439699679613113,0.0882905125617981,12275200
72,1981-03-27,0.11104899644851685,0.11104899644851685,0.11049100011587143,0.11049100011587143,0.08527588099241257,12252800
73,1981-03-30,0.11049100011587143,0.11160700023174286,0.11049100011587143,0.11049100011587143,0.08527588099241257,9900800
74,1981-03-31,0.11049100011587143,0.11049100011587143,0.109375,0.109375,0.08441455662250519,15993600
75,1981-04-01,0.10881700366735458,0.10881700366735458,0.10825899988412857,0.10825899988412857,0.0835532620549202,34070400
76,1981-04-02,0.11774600297212601,0.11830399930477142,0.11774600297212601,0.11774600297212601,0.09087522327899933,31404800
77,1981-04-03,0.11830399930477142,0.11886200308799744,0.11830399930477142,0.11830399930477142,0.09130589663982391,16486400
78,1981-04-06,0.11662899702787399,0.11662899702787399,0.11607100069522858,0.11607100069522858,0.08958245813846588,22803200
79,1981-04-07,0.11551299691200256,0.11551299691200256,0.11495500057935715,0.11495500057935715,0.0887211486697197,10684800
80,1981-04-08,0.12053599953651428,0.12165199965238571,0.12053599953651428,0.12053599953651428,0.09302850812673569,21952000
81,1981-04-09,0.12276799976825714,0.12332600355148315,0.12276799976825714,0.12276799976825714,0.09475114941596985,12499200
82,1981-04-10,0.12444200366735458,0.125,0.12444200366735458,0.12444200366735458,0.096043162047863,33465600
83,1981-04-13,0.12444200366735458,0.125,0.12444200366735458,0.12444200366735458,0.096043162047863,16060800
84,1981-04-14,0.12444200366735458,0.125,0.12444200366735458,0.12444200366735458,0.096043162047863,6652800
85,1981-04-15,0.11886200308799744,0.11886200308799744,0.11830399930477142,0.11830399930477142,0.09130589663982391,34048000
86,1981-04-16,0.11216499656438828,0.11216499656438828,0.11160700023174286,0.11160700023174286,0.08613720536231995,23878400
87,1981-04-20,0.11495500057935715,0.11551299691200256,0.11495500057935715,0.11495500057935715,0.0887211486697197,35347200
88,1981-04-21,0.12276799976825714,0.12332600355148315,0.12276799976825714,0.12276799976825714,0.09475114941596985,28537600
89,1981-04-22,0.12723200023174286,0.12779000401496887,0.12723200023174286,0.12723200023174286,0.09819638729095459,18995200
90,1981-04-23,0.13057999312877655,0.13113799691200256,0.13057999312877655,0.13057999312877655,0.10078035295009613,58016000
91,1981-04-24,0.13057999312877655,0.13057999312877655,0.12946400046348572,0.12946400046348572,0.09991909563541412,35056000
92,1981-04-27,0.1289059966802597,0.1289059966802597,0.1283479928970337,0.1283479928970337,0.09905774146318436,38528000
93,1981-04-28,0.12667399644851685,0.12667399644851685,0.12611599266529083,0.12611599266529083,0.09733507037162781,32188800
94,1981-04-29,0.125,0.125,0.12444200366735458,0.12444200366735458,0.096043162047863,13641600
95,1981-04-30,0.12667399644851685,0.12779000401496887,0.12667399644851685,0.12667399644851685,0.09776578843593597,12611200
96,1981-05-01,0.12667399644851685,0.12779000401496887,0.12667399644851685,0.12667399644851685,0.09776578843593597,16553600
97,1981-05-04,0.12667399644851685,0.12667399644851685,0.12611599266529083,0.12611599266529083,0.09733507037162781,14448000
98,1981-05-05,0.12611599266529083,0.12611599266529083,0.125558003783226,0.125558003783226,0.0969044491648674,17539200
99,1981-05-06,0.12276799976825714,0.12276799976825714,0.12221000343561172,0.12221000343561172,0.09432049840688705,18950400
100,1981-05-07,0.12388399988412857,0.12444200366735458,0.12388399988412857,0.12388399988412857,0.09561244398355484,9363200
101,1981-05-08,0.125,0.125558003783226,0.125,0.125,0.09647377580404282,7907200
102,1981-05-11,0.12276799976825714,0.12276799976825714,0.12221000343561172,0.12221000343561172,0.09432049840688705,11939200
103,1981-05-12,0.12221000343561172,0.12388399988412857,0.12221000343561172,0.12221000343561172,0.09432049840688705,4256000
104,1981-05-13,0.12221000343561172,0.12332600355148315,0.12165199965238571,0.12165199965238571,0.09388985484838486,4905600
105,1981-05-14,0.1210940033197403,0.1210940033197403,0.11997800320386887,0.11997800320386887,0.09259787946939468,4928000
106,1981-05-15,0.12276799976825714,0.12444200366735458,0.12276799976825714,0.12276799976825714,0.09475114941596985,4905600
107,1981-05-18,0.125,0.12611599266529083,0.125,0.125,0.09647377580404282,4166400
108,1981-05-19,0.12332600355148315,0.12332600355148315,0.12276799976825714,0.12276799976825714,0.09475114941596985,25424000
109,1981-05-20,0.12667399644851685,0.12779000401496887,0.12667399644851685,0.12667399644851685,0.09776578843593597,13283200
110,1981-05-21,0.13392899930477142,0.13448700308799744,0.13392899930477142,0.13392899930477142,0.10336508601903915,32211200
111,1981-05-22,0.140066996216774,0.141183003783226,0.140066996216774,0.140066996216774,0.10810236632823944,31427200
112,1981-05-26,0.140066996216774,0.140066996216774,0.13950900733470917,0.13950900733470917,0.10767166316509247,85344000
113,1981-05-27,0.14732100069522858,0.1478790044784546,0.14732100069522858,0.14732100069522858,0.11370095610618591,149497600
114,1981-05-28,0.14732100069522858,0.1478790044784546,0.14732100069522858,0.14732100069522858,0.11370095610618591,73987200
115,1981-05-29,0.1478790044784546,0.1484380066394806,0.1478790044784546,0.1478790044784546,0.11413160711526871,59382400
116,1981-06-01,0.1478790044784546,0.1484380066394806,0.1478790044784546,0.1478790044784546,0.11413160711526871,51251200
117,1981-06-02,0.141183003783226,0.141183003783226,0.140625,0.140625,0.10853303223848343,40432000
118,1981-06-03,0.140625,0.14174099266529083,0.140625,0.140625,0.10853303223848343,39446400
119,1981-06-04,0.14341500401496887,0.1439729928970337,0.14341500401496887,0.14341500401496887,0.11068631708621979,56067200
120,1981-06-05,0.14174099266529083,0.14174099266529083,0.141183003783226,0.141183003783226,0.10896368324756622,57680000
121,1981-06-08,0.1367190033197403,0.1367190033197403,0.13616099953651428,0.13616099953651428,0.1050877496600151,93497600
122,1981-06-09,0.13895100355148315,0.13950900733470917,0.13895100355148315,0.13895100355148315,0.10724101215600967,119593600
123,1981-06-10,0.140625,0.14229899644851685,0.140625,0.140625,0.10853303223848343,25222400
124,1981-06-11,0.14676299691200256,0.14732100069522858,0.14676299691200256,0.14676299691200256,0.11327029019594193,38976000
125,1981-06-12,0.14564700424671173,0.14564700424671173,0.14508900046348572,0.14508900046348572,0.11197827011346817,25804800
126,1981-06-15,0.14508900046348572,0.14508900046348572,0.1445309966802597,0.1445309966802597,0.11154761910438538,143763200
127,1981-06-16,0.14229899644851685,0.14229899644851685,0.14174099266529083,0.14174099266529083,0.10939434170722961,37251200
128,1981-06-17,0.140066996216774,0.140066996216774,0.13950900733470917,0.13950900733470917,0.10767166316509247,27574400
129,1981-06-18,0.13950900733470917,0.140066996216774,0.13895100355148315,0.13895100355148315,0.10724101215600967,23049600
130,1981-06-19,0.13560299575328827,0.13560299575328827,0.13504500687122345,0.13504500687122345,0.10422646254301071,27507200
131,1981-06-22,0.13057999312877655,0.13057999312877655,0.13002200424671173,0.13002200424671173,0.10034966468811035,10841600
132,1981-06-23,0.1322540044784546,0.1333709955215454,0.1322540044784546,0.1322540044784546,0.1020723432302475,15030400
133,1981-06-24,0.13002200424671173,0.13002200424671173,0.1289059966802597,0.1289059966802597,0.09948841482400894,23027200
134,1981-06-25,0.13169600069522858,0.1322540044784546,0.13169600069522858,0.13169600069522858,0.10164167732000351,24259200
135,1981-06-26,0.13113799691200256,0.13113799691200256,0.13002200424671173,0.13002200424671173,0.10034966468811035,23788800
136,1981-06-29,0.12667399644851685,0.12667399644851685,0.125558003783226,0.125558003783226,0.0969044491648674,10595200
137,1981-06-30,0.11662899702787399,0.11662899702787399,0.11607100069522858,0.11607100069522858,0.08958245813846588,35907200
138,1981-07-01,0.11551299691200256,0.11551299691200256,0.11495500057935715,0.11495500057935715,0.0887211486697197,170464000
139,1981-07-02,0.11495500057935715,0.11551299691200256,0.11495500057935715,0.11495500057935715,0.0887211486697197,30284800
140,1981-07-06,0.11216499656438828,0.11216499656438828,0.11104899644851685,0.11104899644851685,0.08570653945207596,16531200
141,1981-07-07,0.11216499656438828,0.1132809966802597,0.11216499656438828,0.11216499656438828,0.08656788617372513,15836800
142,1981-07-08,0.11662899702787399,0.1171879991889,0.11662899702787399,0.11662899702787399,0.09001313149929047,16620800
143,1981-07-09,0.10825899988412857,0.10825899988412857,0.10770100355148315,0.10770100355148315,0.08312258869409561,32883200
144,1981-07-10,0.09988799691200256,0.09988799691200256,0.09933000057935715,0.09933000057935715,0.07666195183992386,55171200
145,1981-07-13,0.1015629991889,0.10212100297212601,0.1015629991889,0.1015629991889,0.07838533818721771,45740800
146,1981-07-14,0.10602699965238571,0.10714299976825714,0.10602699965238571,0.10602699965238571,0.08183062076568604,19779200
147,1981-07-15,0.10881700366735458,0.109375,0.10881700366735458,0.10881700366735458,0.08398391306400299,10953600
148,1981-07-16,0.11160700023174286,0.11272300034761429,0.11160700023174286,0.11160700023174286,0.08613720536231995,15232000
149,1981-07-17,0.11551299691200256,0.11607100069522858,0.11551299691200256,0.11551299691200256,0.08915179967880249,19824000
150,1981-07-20,0.10825899988412857,0.10825899988412857,0.10770100355148315,0.10770100355148315,0.08312258869409561,23654400
151,1981-07-21,0.10770100355148315,0.10770100355148315,0.10714299976825714,0.10714299976825714,0.08269196003675461,31942400
152,1981-07-22,0.10212100297212601,0.10212100297212601,0.10100399702787399,0.10100399702787399,0.07795390486717224,22668800
153,1981-07-23,0.10379499942064285,0.10435300320386887,0.10379499942064285,0.10379499942064285,0.08010795712471008,34451200
154,1981-07-24,0.10714299976825714,0.10770100355148315,0.10714299976825714,0.10714299976825714,0.08269196003675461,28851200
155,1981-07-27,0.11160700023174286,0.11216499656438828,0.11160700023174286,0.11160700023174286,0.08613720536231995,17337600
156,1981-07-28,0.10825899988412857,0.10825899988412857,0.10770100355148315,0.10770100355148315,0.08312258869409561,22848000
157,1981-07-29,0.10658500343561172,0.10658500343561172,0.10602699965238571,0.10602699965238571,0.08183062076568604,15500800
158,1981-07-30,0.10993299633264542,0.11104899644851685,0.10993299633264542,0.10993299633264542,0.08484522998332977,9900800
159,1981-07-31,0.11160700023174286,0.11216499656438828,0.11160700023174286,0.11160700023174286,0.08613720536231995,10953600
160,1981-08-03,0.11160700023174286,0.11160700023174286,0.11049100011587143,0.11049100011587143,0.08527588099241257,12432000
161,1981-08-04,0.11216499656438828,0.11272300034761429,0.11216499656438828,0.11216499656438828,0.08656788617372513,31673600
162,1981-08-05,0.11551299691200256,0.11607100069522858,0.11551299691200256,0.11551299691200256,0.08915179967880249,17494400
163,1981-08-06,0.1132809966802597,0.1132809966802597,0.11272300034761429,0.11272300034761429,0.08699850738048553,10528000
164,1981-08-07,0.11272300034761429,0.1132809966802597,0.11272300034761429,0.11272300034761429,0.08699850738048553,9206400
165,1981-08-10,0.11272300034761429,0.11272300034761429,0.11272300034761429,0.11272300034761429,0.08699850738048553,0
166,1981-08-11,0.11049100011587143,0.11049100011587143,0.109375,0.109375,0.08441455662250519,71456000
167,1981-08-12,0.10770100355148315,0.10770100355148315,0.10714299976825714,0.10714299976825714,0.08269196003675461,26275200
168,1981-08-13,0.10435300320386887,0.10435300320386887,0.10379499942064285,0.10379499942064285,0.08010795712471008,27484800
169,1981-08-14,0.10323700308799744,0.10323700308799744,0.10212100297212601,0.10212100297212601,0.0788159891963005,24192000
170,1981-08-17,0.09988799691200256,0.09988799691200256,0.09877199679613113,0.09877199679613113,0.07623127847909927,18905600
171,1981-08-18,0.0976559966802597,0.0976559966802597,0.09653999656438828,0.09653999656438828,0.07450860738754272,17001600
172,1981-08-19,0.09653999656438828,0.09653999656438828,0.09542399644851685,0.09542399644851685,0.07364728301763535,20675200
173,1981-08-20,0.09653999656438828,0.09709800034761429,0.09653999656438828,0.09653999656438828,0.07450860738754272,17113600
174,1981-08-21,0.09096000343561172,0.09096000343561172,0.0898440033197403,0.0898440033197403,0.06934073567390442,41910400
175,1981-08-24,0.08482100069522858,0.08482100069522858,0.08426299691200256,0.08426299691200256,0.06503335386514664,23072000
176,1981-08-25,0.08649600297212601,0.08705399930477142,0.08649600297212601,0.08649600297212601,0.06675680726766586,40700800
177,1981-08-26,0.08537899702787399,0.08537899702787399,0.08482100069522858,0.08482100069522858,0.06546404212713242,33600000
178,1981-08-27,0.08537899702787399,0.0859379991889,0.08537899702787399,0.08537899702787399,0.06589464843273163,25916800
179,1981-08-28,0.0898440033197403,0.09040199965238571,0.0898440033197403,0.0898440033197403,0.06934073567390442,38035200
180,1981-08-31,0.0898440033197403,0.09040199965238571,0.0898440033197403,0.0898440033197403,0.06934073567390442,40947200
181,1981-09-01,0.09542399644851685,0.09598200023174286,0.09542399644851685,0.09542399644851685,0.07364728301763535,37027200
182,1981-09-02,0.09709800034761429,0.0976559966802597,0.09709800034761429,0.09709800034761429,0.0749392881989479,19376000
183,1981-09-03,0.09319200366735458,0.09319200366735458,0.09207600355148315,0.09207600355148315,0.07106338441371918,37475200
184,1981-09-04,0.09151799976825714,0.09151799976825714,0.09096000343561172,0.09096000343561172,0.07020202279090881,15254400
185,1981-09-08,0.08872800320386887,0.08872800320386887,0.08816999942064285,0.08816999942064285,0.06804873049259186,25446400
186,1981-09-09,0.08816999942064285,0.08872800320386887,0.08816999942064285,0.08816999942064285,0.06804873049259186,30531200
187,1981-09-10,0.08872800320386887,0.08928599953651428,0.08872800320386887,0.08872800320386887,0.06847941130399704,34809600
188,1981-09-11,0.08816999942064285,0.08816999942064285,0.08761200308799744,0.08761200308799744,0.06761810183525085,17539200
189,1981-09-14,0.08537899702787399,0.08537899702787399,0.08482100069522858,0.08482100069522858,0.06546404212713242,27686400
190,1981-09-15,0.08314699679613113,0.08314699679613113,0.08258900046348572,0.08258900046348572,0.06374139338731766,19510400
191,1981-09-16,0.08147300034761429,0.08147300034761429,0.08091499656438828,0.08091499656438828,0.06244939938187599,19353600
192,1981-09-17,0.07924100011587143,0.07924100011587143,0.07868299633264542,0.07868299633264542,0.060726746916770935,19376000
193,1981-09-18,0.07924100011587143,0.07979899644851685,0.07924100011587143,0.07924100011587143,0.06115743890404701,26320000
194,1981-09-21,0.07979899644851685,0.08035700023174286,0.07979899644851685,0.07979899644851685,0.0615881010890007,49033600
195,1981-09-22,0.07589299976825714,0.07589299976825714,0.07533500343561172,0.07533500343561172,0.05814281478524208,47420800
196,1981-09-23,0.07477699965238571,0.07477699965238571,0.07366099953651428,0.07366099953651428,0.05685082823038101,28201600
197,1981-09-24,0.07366099953651428,0.07366099953651428,0.07310300320386887,0.07310300320386887,0.05642015114426613,18300800
198,1981-09-25,0.06473200023174286,0.06473200023174286,0.06361600011587143,0.06361600011587143,0.049098193645477295,34608000
199,1981-09-28,0.06417399644851685,0.06473200023174286,0.06417399644851685,0.06417399644851685,0.04952887073159218,91728000
200,1981-09-29,0.06752199679613113,0.06808000057935715,0.06752199679613113,0.06752199679613113,0.05211281776428223,94684800
201,1981-09-30,0.06808000057935715,0.06863799691200256,0.06808000057935715,0.06808000057935715,0.05254348739981651,49996800
202,1981-10-01,0.06808000057935715,0.06863799691200256,0.06808000057935715,0.06808000057935715,0.05254348739981651,61129600
203,1981-10-02,0.07366099953651428,0.0742190033197403,0.07366099953651428,0.07366099953651428,0.05685082823038101,45046400
204,1981-10-05,0.07589299976825714,0.07700899988412857,0.07589299976825714,0.07589299976825714,0.05857347324490547,43097600
205,1981-10-06,0.07589299976825714,0.07589299976825714,0.07533500343561172,0.07533500343561172,0.05814281478524208,28358400
206,1981-10-07,0.07979899644851685,0.08091499656438828,0.07979899644851685,0.07979899644851685,0.0615881010890007,38841600
207,1981-10-08,0.08258900046348572,0.08314699679613113,0.08258900046348572,0.08258900046348572,0.06374139338731766,31091200
208,1981-10-09,0.08314699679613113,0.08426299691200256,0.08314699679613113,0.08314699679613113,0.06417202204465866,54521600
209,1981-10-12,0.0859379991889,0.08649600297212601,0.0859379991889,0.0859379991889,0.06632615625858307,27350400
210,1981-10-13,0.0859379991889,0.08705399930477142,0.0859379991889,0.0859379991889,0.06632615625858307,44195200
211,1981-10-14,0.08147300034761429,0.08147300034761429,0.08091499656438828,0.08091499656438828,0.06244939938187599,30979200
212,1981-10-15,0.08258900046348572,0.08314699679613113,0.08258900046348572,0.08258900046348572,0.06374139338731766,29433600
213,1981-10-16,0.0820309966802597,0.0820309966802597,0.08147300034761429,0.08147300034761429,0.06288007646799088,36467200
214,1981-10-19,0.08314699679613113,0.08370500057935715,0.08314699679613113,0.08314699679613113,0.06417202204465866,20585600
215,1981-10-20,0.08761200308799744,0.08816999942064285,0.08761200308799744,0.08761200308799744,0.06761810183525085,35728000
216,1981-10-21,0.08761200308799744,0.08816999942064285,0.08761200308799744,0.08761200308799744,0.06761810183525085,76899200
217,1981-10-22,0.08761200308799744,0.08761200308799744,0.08705399930477142,0.08705399930477142,0.06718742847442627,32278400
218,1981-10-23,0.08537899702787399,0.08537899702787399,0.08482100069522858,0.08482100069522858,0.06546404212713242,27910400
219,1981-10-26,0.08482100069522858,0.08537899702787399,0.08482100069522858,0.08482100069522858,0.06546404212713242,27283200
220,1981-10-27,0.08649600297212601,0.08761200308799744,0.08649600297212601,0.08649600297212601,0.06675680726766586,85590400
221,1981-10-28,0.08928599953651428,0.0898440033197403,0.08928599953651428,0.08928599953651428,0.06891005486249924,44172800
222,1981-10-29,0.08872800320386887,0.08872800320386887,0.08816999942064285,0.08816999942064285,0.06804873049259186,30486400
223,1981-10-30,0.08928599953651428,0.0898440033197403,0.08928599953651428,0.08928599953651428,0.06891005486249924,52729600
224,1981-11-02,0.08928599953651428,0.0898440033197403,0.08928599953651428,0.08928599953651428,0.06891005486249924,36915200
225,1981-11-03,0.08872800320386887,0.08872800320386887,0.08816999942064285,0.08816999942064285,0.06804873049259186,28380800
226,1981-11-04,0.08649600297212601,0.08649600297212601,0.0859379991889,0.0859379991889,0.06632615625858307,23811200
227,1981-11-05,0.08035700023174286,0.08035700023174286,0.07979899644851685,0.07979899644851685,0.0615881010890007,23363200
228,1981-11-06,0.08035700023174286,0.08091499656438828,0.08035700023174286,0.08035700023174286,0.062018755823373795,24595200
229,1981-11-09,0.08147300034761429,0.0820309966802597,0.08147300034761429,0.08147300034761429,0.06288007646799088,20384000
230,1981-11-10,0.0820309966802597,0.08258900046348572,0.0820309966802597,0.0820309966802597,0.06331069767475128,16755200
231,1981-11-11,0.08426299691200256,0.08482100069522858,0.08426299691200256,0.08426299691200256,0.06503335386514664,27440000
232,1981-11-12,0.08705399930477142,0.08761200308799744,0.08705399930477142,0.08705399930477142,0.06718742847442627,39916800
233,1981-11-13,0.08147300034761429,0.08147300034761429,0.08091499656438828,0.08091499656438828,0.06244939938187599,21011200
234,1981-11-16,0.08035700023174286,0.08035700023174286,0.07979899644851685,0.07979899644851685,0.0615881010890007,22556800
235,1981-11-17,0.08147300034761429,0.0820309966802597,0.08147300034761429,0.08147300034761429,0.06288007646799088,35414400
236,1981-11-18,0.08426299691200256,0.08482100069522858,0.08426299691200256,0.08426299691200256,0.06503335386514664,29142400
237,1981-11-19,0.08426299691200256,0.08482100069522858,0.08426299691200256,0.08426299691200256,0.06503335386514664,40006400
238,1981-11-20,0.08482100069522858,0.08537899702787399,0.08482100069522858,0.08482100069522858,0.06546404212713242,38102400
239,1981-11-23,0.0820309966802597,0.0820309966802597,0.08091499656438828,0.08091499656438828,0.06244939938187599,22960000
240,1981-11-24,0.08091499656438828,0.08091499656438828,0.08035700023174286,0.08035700023174286,0.062018755823373795,22153600
241,1981-11-25,0.0820309966802597,0.08258900046348572,0.0820309966802597,0.0820309966802597,0.06331069767475128,52550400
242,1981-11-27,0.08426299691200256,0.08482100069522858,0.08426299691200256,0.08426299691200256,0.06503335386514664,37251200
